CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment
16057,6,121,2263.12,5,1,1,511,Inactive
16059,73,178,1453.16,3,1,2,312,Inactive
16062,7,64,1153.62,5,2,2,522,Inactive
16063,262,23,335.32,1,4,4,144,Inactive
16065,455,73,367.14,1,2,4,124,Inactive
16066,18,101,1521.04,5,2,2,522,Inactive
16070,24,33,852.15,4,3,3,433,Potential Loyalists
16071,46,21,326.24,3,4,4,344,Consistent Buyers
16072,290,23,584.3199999999999,1,4,3,143,Inactive
16073,299,1,122.39999999999999,1,5,5,155,Inactive
16076,24,129,2234.73,4,1,1,411,Inactive
16078,342,1,79.2,1,5,5,155,Inactive
16079,18,21,1352.0,5,4,2,542,Potential Loyalists
16080,69,10,217.16,3,5,5,355,Consistent Buyers
16081,58,223,2799.42,3,1,1,311,Inactive
16083,102,31,1317.62,2,3,2,232,Potential Loyalists
16084,301,38,436.18,1,3,4,134,Inactive
16085,1,167,981.51,5,1,2,512,Inactive
16086,31,39,1121.39,4,3,2,432,Potential Loyalists
16091,126,18,315.06,2,4,4,244,Potential Loyalists
16092,116,51,817.86,2,3,3,233,Potential Loyalists
16093,108,1,17.0,2,5,5,255,Potential Loyalists
16094,13,63,1078.23,5,2,2,522,Inactive
16096,266,12,320.62,1,5,4,154,Inactive
16097,242,10,185.04999999999998,1,5,5,155,Inactive
16098,89,67,2005.63,2,2,2,222,Inactive
16099,52,39,731.9,3,3,3,333,Potential Loyalists
16101,72,76,1290.7,3,2,2,322,Inactive
16102,44,57,1842.14,4,3,2,432,Potential Loyalists
16103,81,48,1429.64,3,3,2,332,Potential Loyalists
16104,92,28,298.21,2,4,4,244,Potential Loyalists
16105,221,13,336.96,1,5,4,154,Inactive
16106,215,6,108.38,1,5,5,155,Inactive
16107,19,31,3204.1600000000003,5,3,1,531,Inactive
16108,86,48,842.5,3,3,3,333,Potential Loyalists
16109,220,18,611.88,1,4,3,143,Inactive
16110,47,342,1320.95,3,1,2,312,Inactive
16112,71,16,195.73999999999998,3,4,5,345,Consistent Buyers
16113,96,30,161.38,2,3,5,235,Potential Loyalists
16114,172,8,135.75000000000003,2,5,5,255,Potential Loyalists
16115,5,279,1660.8799999999999,5,1,2,512,Inactive
16116,6,34,612.78,5,3,3,533,Potential Loyalists
16117,280,30,232.21,1,3,5,135,Inactive
16119,74,16,423.36,3,4,4,344,Consistent Buyers
16120,31,30,1309.14,4,3,2,432,Potential Loyalists
16121,59,204,854.66,3,1,3,313,Inactive
16122,40,38,684.4200000000001,4,3,3,433,Potential Loyalists
16123,53,16,307.78,3,4,4,344,Consistent Buyers
16124,319,11,249.0,1,5,4,154,Inactive
16125,517,13,289.35,1,5,4,154,Inactive
16126,61,117,6287.77,3,2,1,321,Inactive
16127,41,40,656.25,4,3,3,433,Potential Loyalists
16128,19,89,1880.22,5,2,2,522,Inactive
16131,53,78,3506.54,3,2,1,321,Inactive
16133,18,339,14589.04,5,1,1,511,Inactive
16134,23,35,618.09,4,3,3,433,Potential Loyalists
16135,264,21,517.55,1,4,3,143,Inactive
16136,31,37,709.38,4,3,3,433,Potential Loyalists
16139,20,31,635.41,4,3,3,433,Potential Loyalists
16140,215,35,725.18,1,3,3,133,Inactive
16141,2,30,620.4,5,3,3,533,Potential Loyalists
16142,251,37,535.34,1,3,3,133,Inactive
16143,36,117,2424.94,4,2,1,421,Inactive
16144,160,1,175.2,2,5,5,255,Potential Loyalists
16145,4,224,3799.4900000000002,5,1,1,511,Inactive
16146,205,29,734.13,1,3,3,133,Inactive
16147,135,22,375.0,2,4,4,244,Potential Loyalists
16148,298,1,76.32000000000001,1,5,5,155,Inactive
16149,144,18,280.52,2,4,4,244,Potential Loyalists
16150,2,117,2053.02,5,2,2,522,Inactive
16152,270,29,1829.04,1,3,2,132,Inactive
16153,51,89,1824.23,3,2,2,322,Inactive
16156,26,128,3092.04,4,1,1,411,Inactive
16157,17,18,656.69,5,4,3,543,Consistent Buyers
16159,283,14,348.2,1,4,4,144,Inactive
16160,87,20,1025.44,3,4,2,342,Potential Loyalists
16161,16,471,5533.67,5,1,1,511,Inactive
16162,341,2,37.4,1,5,5,155,Inactive
16163,234,6,856.6,1,5,3,153,Inactive
16164,19,34,822.48,5,3,3,533,Potential Loyalists
16168,4,98,3787.6,5,2,1,521,Inactive
16169,41,85,1822.97,4,2,2,422,Inactive
16170,52,125,1885.05,3,1,2,312,Inactive
16171,31,3,73.2,4,5,5,455,VIP
16172,7,69,1140.21,5,2,2,522,Inactive
16173,17,84,1418.32,5,2,2,522,Inactive
16174,34,23,1009.5500000000001,4,4,2,442,Potential Loyalists
16175,170,58,1037.59,2,2,2,222,Inactive
16177,52,15,331.95,3,4,4,344,Consistent Buyers
16178,140,8,197.9,2,5,5,255,Potential Loyalists
16179,62,11,215.83,3,5,5,355,Consistent Buyers
16180,102,162,10254.18,2,1,1,211,Inactive
16181,75,11,305.54,3,5,4,354,Consistent Buyers
16182,74,28,6617.65,3,4,1,341,Inactive
16183,276,15,338.71000000000004,1,4,4,144,Inactive
16184,6,45,1158.79,5,3,2,532,Potential Loyalists
16185,18,31,529.41,5,3,3,533,Potential Loyalists
16186,6,218,4006.94,5,1,1,511,Inactive
16187,53,295,6911.4400000000005,3,1,1,311,Inactive
16188,37,67,981.86,4,2,2,422,Inactive
16189,17,11,215.48,5,5,5,555,VIP
16190,42,6,215.08,4,5,5,455,VIP
16191,13,134,5180.52,5,1,1,511,Inactive
16193,238,19,314.45,1,4,4,144,Inactive
16198,77,15,400.68100000000004,3,4,4,344,Consistent Buyers
16200,166,172,1068.8700000000001,2,1,2,212,Inactive
16201,22,111,1863.47,4,2,2,422,Inactive
16202,362,18,365.27,1,4,4,144,Inactive
16203,1,35,592.9,5,3,3,533,Potential Loyalists
16204,25,50,384.18,4,3,4,434,Potential Loyalists
16205,91,97,757.63,2,2,3,223,Inactive
16206,56,63,537.0600000000001,3,2,3,323,Inactive
16207,27,19,394.38,4,4,4,444,VIP
16208,46,66,664.26,3,2,3,323,Inactive
16209,2,46,2262.62,5,3,1,531,Inactive
16210,11,123,21086.3,5,1,1,511,Inactive
16211,2,23,547.02,5,4,3,543,Consistent Buyers
16212,21,41,690.34,4,3,3,433,Potential Loyalists
16213,80,6,159.0,3,5,5,355,Consistent Buyers
16214,172,44,1062.75,2,3,2,232,Potential Loyalists
16215,82,14,242.35,3,4,5,345,Consistent Buyers
16216,269,37,914.9300000000001,1,3,3,133,Inactive
16217,237,15,304.25,1,4,4,144,Inactive
16218,61,84,3084.68,3,2,1,321,Inactive
16221,99,95,860.86,2,2,3,223,Inactive
16222,320,122,773.5500000000001,1,1,3,113,Inactive
16224,58,96,1295.3,3,2,2,322,Inactive
16225,46,134,1096.32,3,1,2,312,Inactive
16226,205,8,255.12,1,5,4,154,Inactive
16227,227,6,314.22,1,5,4,154,Inactive
16229,36,47,1010.6,4,3,2,432,Potential Loyalists
16230,280,35,542.03,1,3,3,133,Inactive
16232,45,37,990.88,3,3,2,332,Potential Loyalists
16233,72,22,536.6800000000001,3,4,3,343,Consistent Buyers
16235,40,46,867.31,4,3,3,433,Potential Loyalists
16236,80,20,432.2,3,4,4,344,Consistent Buyers
16239,58,19,414.2,3,4,4,344,Consistent Buyers
16240,26,135,3718.8,4,1,1,411,Inactive
16241,1,655,2590.31,5,1,1,511,Inactive
16242,20,292,3579.86,4,1,1,411,Inactive
16243,56,51,409.1,3,3,4,334,Potential Loyalists
16244,6,91,1522.75,5,2,2,522,Inactive
16245,25,90,1413.66,4,2,2,422,Inactive
16247,172,16,114.56,2,4,5,245,Potential Loyalists
16248,92,7,152.94,2,5,5,255,Potential Loyalists
16249,54,69,1800.07,3,2,2,322,Inactive
16250,263,24,389.44,1,4,4,144,Inactive
16253,245,123,3683.86,1,1,1,111,Inactive
16255,18,270,2619.91,5,1,1,511,Inactive
16256,268,13,752.4300000000001,1,5,3,153,Inactive
16257,178,2,46.95,2,5,5,255,Potential Loyalists
16258,47,135,5203.51,3,1,1,311,Inactive
16260,52,18,1035.45,3,4,2,342,Potential Loyalists
16261,18,119,728.54,5,2,3,523,Inactive
16265,11,258,5447.0,5,1,1,511,Inactive
16266,75,61,861.89,3,2,3,323,Inactive
16268,72,45,667.65,3,3,3,333,Potential Loyalists
16270,355,54,1141.24,1,3,2,132,Inactive
16271,17,130,1404.64,5,1,2,512,Inactive
16272,118,25,411.7,2,4,4,244,Potential Loyalists
16274,698,65,351.75,1,2,4,124,Inactive
16275,198,33,559.87,1,3,3,133,Inactive
16276,178,6,810.6000000000001,2,5,3,253,Potential Loyalists
16278,102,23,566.38,2,4,3,243,Potential Loyalists
16279,23,106,1502.78,4,2,2,422,Inactive
16281,74,17,2062.06,3,4,1,341,Inactive
16282,254,11,168.3,1,5,5,155,Inactive
16283,33,166,1570.81,4,1,2,412,Inactive
16284,52,103,812.68,3,2,3,323,Inactive
16287,171,8,142.5,2,5,5,255,Potential Loyalists
16292,64,17,302.25,3,4,4,344,Consistent Buyers
16293,23,118,2248.9900000000002,4,2,1,421,Inactive
16295,1,79,1328.55,5,2,2,522,Inactive
16297,270,20,301.9,1,4,4,144,Inactive
16298,24,27,598.2,4,4,3,443,Consistent Buyers
16302,217,11,233.22,1,5,5,155,Inactive
16303,27,162,5360.63,4,1,1,411,Inactive
16305,140,22,361.21999999999997,2,4,4,244,Potential Loyalists
16306,39,41,632.27,4,3,3,433,Potential Loyalists
16308,109,4,2560.0,2,5,1,251,Inactive
16309,108,42,706.57,2,3,3,233,Potential Loyalists
16311,19,37,616.26,5,3,3,533,Potential Loyalists
16313,51,16,274.15000000000003,3,4,4,344,Consistent Buyers
16315,332,14,226.37,1,4,5,145,Inactive
16316,99,151,2938.91,2,1,1,211,Inactive
16317,3,69,1341.65,5,2,2,522,Inactive
16318,244,19,328.15,1,4,4,144,Inactive
16319,189,3,404.40000000000003,2,5,4,254,Potential Loyalists
16320,67,56,1038.46,3,3,2,332,Potential Loyalists
16321,74,12,373.65000000000003,3,5,4,354,Consistent Buyers
16322,121,37,326.75,2,3,4,234,Potential Loyalists
16323,198,1,207.50000000000003,1,5,5,155,Inactive
16324,179,111,408.59000000000003,2,2,4,224,Inactive
16325,48,18,594.24,3,4,3,343,Consistent Buyers
16326,17,300,3039.2200000000003,5,1,1,511,Inactive
16327,16,317,3820.27,5,1,1,511,Inactive
16330,19,39,251.91,5,3,4,534,Potential Loyalists
16332,30,151,1582.8,4,1,2,412,Inactive
16333,125,45,26626.8,2,3,1,231,Inactive
16337,275,10,151.05,1,5,5,155,Inactive
16338,218,11,214.79999999999998,1,5,5,155,Inactive
16339,286,18,94.05,1,4,5,145,Inactive
16340,109,141,534.31,2,1,3,213,Inactive
16341,26,77,1971.87,4,2,2,422,Inactive
16342,77,15,322.41,3,4,4,344,Consistent Buyers
16343,17,43,328.58,5,3,4,534,Potential Loyalists
16344,248,2,101.10000000000001,1,5,5,155,Inactive
16345,46,37,565.46,3,3,3,333,Potential Loyalists
16347,13,85,847.45,5,2,3,523,Inactive
16348,80,222,1415.65,3,1,2,312,Inactive
16349,292,9,53.5,1,5,5,155,Inactive
16350,23,57,1116.47,4,3,2,432,Potential Loyalists
16351,40,8,153.9,4,5,5,455,VIP
16352,19,28,494.44,5,4,3,543,Consistent Buyers
16353,10,94,6675.71,5,2,1,521,Inactive
16354,75,39,395.8,3,3,4,334,Potential Loyalists
16356,161,31,211.77,2,3,5,235,Potential Loyalists
16357,67,34,658.88,3,3,3,333,Potential Loyalists
16358,81,109,2027.5,3,2,2,322,Inactive
16359,10,66,1750.92,5,2,2,522,Inactive
16360,2,636,3450.41,5,1,1,511,Inactive
16361,11,104,891.21,5,2,3,523,Inactive
16362,31,77,709.99,4,2,3,423,Inactive
16363,55,5,109.36000000000001,3,5,5,355,Consistent Buyers
16364,13,52,705.79,5,3,3,533,Potential Loyalists
16365,4,51,1540.42,5,3,2,532,Potential Loyalists
16366,20,18,327.3,4,4,4,444,VIP
16367,303,127,800.67,1,1,3,113,Inactive
16368,30,69,479.91,4,2,4,424,Inactive
16369,20,117,1545.41,4,2,2,422,Inactive
16370,66,221,1301.91,3,1,2,312,Inactive
16372,183,92,355.73,2,2,4,224,Inactive
16374,245,109,466.73,1,2,4,124,Inactive
16376,19,122,974.96,5,1,2,512,Inactive
16377,269,5,676.2,1,5,3,153,Inactive
16378,190,23,362.95,1,4,4,144,Inactive
16379,20,108,2157.4,4,2,1,421,Inactive
16380,92,31,1743.1499999999999,2,3,2,232,Potential Loyalists
16383,76,98,643.76,3,2,3,323,Inactive
16384,32,33,584.5,4,3,3,433,Potential Loyalists
16385,62,57,554.86,3,3,3,333,Potential Loyalists
16386,30,81,302.57,4,2,4,424,Inactive
16387,324,4,94.36,1,5,5,155,Inactive
16389,55,34,1382.07,3,3,2,332,Potential Loyalists
16392,271,43,217.89,1,3,5,135,Inactive
16393,13,327,3040.96,5,1,1,511,Inactive
16394,58,83,1555.34,3,2,2,322,Inactive
16395,62,206,1482.06,3,1,2,312,Inactive
16398,126,82,1705.8,2,2,2,222,Inactive
16399,21,72,408.02,4,2,4,424,Inactive
16400,185,29,303.93,2,3,4,234,Potential Loyalists
16401,16,186,4098.32,5,1,1,511,Inactive
16402,266,57,293.45,1,2,4,124,Inactive
16403,314,10,177.5,1,5,5,155,Inactive
16404,72,23,443.05,3,4,4,344,Consistent Buyers
16405,70,5,167.25,3,5,5,355,Consistent Buyers
16406,20,59,154.35,4,2,5,425,Inactive
16407,14,168,2079.68,5,1,1,511,Inactive
16409,4,231,2022.98,5,1,2,512,Inactive
16411,21,44,211.7,4,3,5,435,Potential Loyalists
16412,55,30,135.99,3,3,5,335,Potential Loyalists
16413,58,31,262.2,3,3,4,334,Potential Loyalists
16414,23,7,126.25,4,5,5,455,VIP
16415,46,47,200.27,3,3,5,335,Potential Loyalists
16416,28,71,1051.4,4,2,2,422,Inactive
16418,46,95,631.12,3,2,3,323,Inactive
16419,99,50,958.71,2,3,2,232,Potential Loyalists
16422,19,369,34684.4,5,1,1,511,Inactive
16423,26,18,346.12,4,4,4,444,VIP
16424,339,5,133.56,1,5,5,155,Inactive
16425,70,21,302.7,3,4,4,344,Consistent Buyers
16426,23,353,1863.76,4,1,2,412,Inactive
16427,265,9,241.06,1,5,5,155,Inactive
16429,108,2,284.55,2,5,4,254,Potential Loyalists
16430,59,6,300.85,3,5,4,354,Consistent Buyers
16431,67,76,623.28,3,2,3,323,Inactive
16432,184,8,287.4,2,5,4,254,Potential Loyalists
16433,30,17,184.26,4,4,5,445,VIP
16434,49,107,1511.8,3,2,2,322,Inactive
16438,28,132,798.35,4,1,3,413,Inactive
16440,53,282,3640.67,3,1,1,311,Inactive
16441,275,24,381.2,1,4,4,144,Inactive
16442,121,171,609.3,2,1,3,213,Inactive
16444,48,84,654.67,3,2,3,323,Inactive
16445,183,63,230.51,2,2,5,225,Inactive
16446,90,3,168472.5,2,5,1,251,Inactive
16447,137,34,255.91,2,3,4,234,Potential Loyalists
16448,200,19,182.99,1,4,5,145,Inactive
16449,199,40,707.69,1,3,3,133,Inactive
16450,151,11,311.92,2,5,4,254,Potential Loyalists
16451,89,14,266.97,2,4,4,244,Potential Loyalists
16454,46,2,6.9,3,5,5,355,Consistent Buyers
16455,154,99,1841.18,2,2,2,222,Inactive
16456,105,110,2158.18,2,2,1,221,Inactive
16457,220,9,208.36,1,5,5,155,Inactive
16458,2,202,3482.7400000000002,5,1,1,511,Inactive
16460,30,132,811.23,4,1,3,413,Inactive
16461,179,32,142.92,2,3,5,235,Potential Loyalists
16462,75,3,136.0,3,5,5,355,Consistent Buyers
16463,23,82,1422.4,4,2,2,422,Inactive
16464,21,230,1298.66,4,1,2,412,Inactive
16466,5,146,1595.96,5,1,2,512,Inactive
16468,76,2,74.9,3,5,5,355,Consistent Buyers
16469,25,171,625.42,4,1,3,413,Inactive
16470,53,164,752.77,3,1,3,313,Inactive
16471,69,13,223.95000000000002,3,5,5,355,Consistent Buyers
16473,163,18,316.11,2,4,4,244,Potential Loyalists
16474,19,337,1810.65,5,1,2,512,Inactive
16475,2,28,544.3,5,4,3,543,Consistent Buyers
16477,69,146,2494.46,3,1,1,311,Inactive
16478,27,17,331.0,4,4,4,444,VIP
16479,12,35,300.83,5,3,4,534,Potential Loyalists
16480,77,53,769.29,3,3,3,333,Potential Loyalists
16482,17,18,220.62,5,4,5,545,VIP
16483,194,19,139.35,1,4,5,145,Inactive
16484,175,25,404.3,2,4,4,244,Potential Loyalists
16485,79,42,363.65,3,3,4,334,Potential Loyalists
16488,116,29,498.8,2,3,3,233,Potential Loyalists
16491,48,39,731.5,3,3,3,333,Potential Loyalists
16493,81,56,1351.63,3,3,2,332,Potential Loyalists
16494,298,50,826.53,1,3,3,133,Inactive
16495,130,88,648.26,2,2,3,223,Inactive
16496,209,95,1599.52,1,2,2,122,Inactive
16497,51,136,2965.69,3,1,1,311,Inactive
16498,163,15,100.97,2,4,5,245,Potential Loyalists
16499,362,19,365.45,1,4,4,144,Inactive
16500,18,11,400.86,5,5,4,554,VIP
16503,97,84,1431.93,2,2,2,222,Inactive
16504,27,83,465.88,4,2,4,424,Inactive
16505,122,4,777.6,2,5,3,253,Potential Loyalists
16506,21,3,90.30000000000001,4,5,5,455,VIP
16509,298,13,363.7,1,5,4,154,Inactive
16510,667,13,248.1,1,5,5,155,Inactive
16511,23,159,918.33,4,1,3,413,Inactive
16513,21,35,874.59,4,3,3,433,Potential Loyalists
16515,4,111,1624.14,5,2,2,522,Inactive
16516,91,6,101.69999999999999,2,5,5,255,Potential Loyalists
16517,161,17,162.7,2,4,5,245,Potential Loyalists
16518,92,40,484.32,2,3,4,234,Potential Loyalists
16519,27,13,215.07999999999998,4,5,5,455,VIP
16520,188,156,1046.57,2,1,2,212,Inactive
16523,17,290,9418.470000000001,5,1,1,511,Inactive
16525,10,183,13027.45,5,1,1,511,Inactive
16526,173,15,290.36,2,4,4,244,Potential Loyalists
16527,83,14,228.06,3,4,5,345,Consistent Buyers
16528,182,17,244.41,2,4,5,245,Potential Loyalists
16529,307,30,455.25,1,3,4,134,Inactive
16531,24,77,1244.59,4,2,2,422,Inactive
16532,19,4,6748.8,5,5,1,551,Inactive
16533,21,176,1082.81,4,1,2,412,Inactive
16535,243,31,593.75,1,3,3,133,Inactive
16536,112,54,548.12,2,3,3,233,Potential Loyalists
16539,152,45,1388.81,2,3,2,232,Potential Loyalists
16542,55,5,119.62,3,5,5,355,Consistent Buyers
16545,166,3,339.3,2,5,4,254,Potential Loyalists
16546,292,25,787.15,1,4,3,143,Inactive
16549,12,925,4034.9,5,1,1,511,Inactive
16550,110,251,2298.97,2,1,1,211,Inactive
16551,163,32,922.12,2,3,3,233,Potential Loyalists
16552,37,17,379.73,4,4,4,444,VIP
16553,69,84,5719.82,3,2,1,321,Inactive
16554,10,52,837.1,5,3,3,533,Potential Loyalists
16555,111,17,285.89,2,4,4,244,Potential Loyalists
16556,107,207,3313.79,2,1,1,211,Inactive
16557,26,11,281.85,4,5,4,454,VIP
16558,23,460,8338.49,4,1,1,411,Inactive
16560,28,57,841.41,4,2,3,423,Inactive
16561,31,31,511.12,4,3,3,433,Potential Loyalists
16563,55,19,1077.74,3,4,2,342,Potential Loyalists
16565,425,3,173.7,1,5,5,155,Inactive
16566,17,18,614.66,5,4,3,543,Consistent Buyers
16567,163,35,865.6,2,3,3,233,Potential Loyalists
16569,182,5,124.2,2,5,5,255,Potential Loyalists
16570,17,126,3738.4,5,1,1,511,Inactive
16571,28,87,1421.69,4,2,2,422,Inactive
16572,34,57,1009.6,4,2,2,422,Inactive
16573,86,42,663.61,3,3,3,333,Potential Loyalists
16574,73,28,451.44,3,4,4,344,Consistent Buyers
16581,66,9,105.84,3,5,5,355,Consistent Buyers
16582,115,6,313.62,2,5,4,254,Potential Loyalists
16583,698,14,233.45,1,4,5,145,Inactive
16584,82,28,936.08,3,4,2,342,Potential Loyalists
16586,221,8,463.95,1,5,4,154,Inactive
16587,234,13,225.15,1,5,5,155,Inactive
16589,73,33,459.24,3,3,4,334,Potential Loyalists
16591,304,10,213.5,1,5,5,155,Inactive
16592,14,216,4113.68,5,1,1,511,Inactive
16593,52,27,330.03,3,4,4,344,Consistent Buyers
16594,77,53,181.09,3,3,5,335,Potential Loyalists
16595,92,85,360.16,2,2,4,224,Inactive
16596,17,12,250.15,5,5,4,554,VIP
16597,213,7,90.04,1,5,5,155,Inactive
16598,287,10,145.04999999999998,1,5,5,155,Inactive
16600,18,62,813.52,5,2,3,523,Inactive
16601,42,30,242.7,4,3,5,435,Potential Loyalists
16602,275,29,528.08,1,3,3,133,Inactive
16603,76,34,482.47,3,3,4,334,Potential Loyalists
16607,1,172,3347.71,5,1,1,511,Inactive
16609,4,276,5493.46,5,1,1,511,Inactive
16610,250,6,75.66,1,5,5,155,Inactive
16611,188,10,129.49,2,5,5,255,Potential Loyalists
16612,3,66,1187.66,5,2,2,522,Inactive
16613,72,30,618.59,3,3,3,333,Potential Loyalists
16614,66,26,506.19,3,4,3,343,Consistent Buyers
16616,17,33,500.42,5,3,3,533,Potential Loyalists
16617,237,5,151.85,1,5,5,155,Inactive
16618,122,96,2647.59,2,2,1,221,Inactive
16619,265,14,226.21,1,4,5,145,Inactive
16620,182,9,178.96,2,5,5,255,Potential Loyalists
16621,53,29,813.48,3,3,3,333,Potential Loyalists
16623,129,5,129.45,2,5,5,255,Potential Loyalists
16624,82,48,810.5699999999999,3,3,3,333,Potential Loyalists
16625,69,23,333.08,3,4,4,344,Consistent Buyers
16626,24,179,4413.1,4,1,1,411,Inactive
16627,81,20,322.8,3,4,4,344,Consistent Buyers
16628,61,117,2188.05,3,2,1,321,Inactive
16629,75,60,408.63,3,2,4,324,Inactive
16633,5,152,2883.1,5,1,1,511,Inactive
16634,340,9,217.9,1,5,5,155,Inactive
16637,62,69,1154.47,3,2,2,322,Inactive
16638,24,94,1680.72,4,2,2,422,Inactive
16639,122,50,1257.51,2,3,2,232,Potential Loyalists
16641,107,12,231.10000000000002,2,5,5,255,Potential Loyalists
16642,209,34,688.33,1,3,3,133,Inactive
16643,129,27,487.51,2,4,3,243,Potential Loyalists
16644,36,62,833.78,4,2,3,423,Inactive
16647,171,14,214.06,2,4,5,245,Potential Loyalists
16648,44,19,290.65999999999997,4,4,4,444,VIP
16650,73,24,518.42,3,4,3,343,Consistent Buyers
16652,1,118,6773.97,5,2,1,521,Inactive
16653,18,69,1212.66,5,2,2,522,Inactive
16654,143,29,601.27,2,3,3,233,Potential Loyalists
16655,10,258,3789.52,5,1,1,511,Inactive
16656,4,73,8625.8,5,2,1,521,Inactive
16657,11,192,874.43,5,1,3,513,Inactive
16658,547,8,123.24,1,5,5,155,Inactive
16659,280,2,39.12,1,5,5,155,Inactive
16660,18,16,1267.6499999999999,5,4,2,542,Potential Loyalists
16665,364,9,135.39999999999998,1,5,5,155,Inactive
16666,21,32,118.98,4,3,5,435,Potential Loyalists
16667,286,52,567.1800000000001,1,3,3,133,Inactive
16668,16,20,306.71999999999997,5,4,4,544,VIP
16669,25,156,1348.88,4,1,2,412,Inactive
16670,18,252,4095.9,5,1,1,511,Inactive
16671,30,6,1692.27,4,5,2,452,Potential Loyalists
16672,7,114,8134.9400000000005,5,2,1,521,Inactive
16674,56,93,304.24,3,2,4,324,Inactive
16676,67,89,1592.1200000000001,3,2,2,322,Inactive
16678,3,163,3109.99,5,1,1,511,Inactive
16679,486,3,129.75,1,5,5,155,Inactive
16680,44,10,183.7,4,5,5,455,VIP
16681,74,44,1770.34,3,3,2,332,Potential Loyalists
16682,59,30,1028.0,3,3,2,332,Potential Loyalists
16684,13,277,66653.56,5,1,1,511,Inactive
16685,92,62,324.24,2,2,4,224,Inactive
16686,49,544,2959.88,3,1,1,311,Inactive
16688,12,62,1260.86,5,2,2,522,Inactive
16689,77,13,422.59999999999997,3,5,4,354,Consistent Buyers
16690,74,12,225.57999999999998,3,5,5,355,Consistent Buyers
16692,258,3,1276.0,1,5,2,152,Inactive
16693,273,59,477.86,1,2,4,124,Inactive
16696,67,10,657.9000000000001,3,5,3,353,Consistent Buyers
16697,7,21,112.75,5,4,5,545,VIP
16698,228,5,1998.0,1,5,2,152,Inactive
16700,4,308,5076.55,5,1,1,511,Inactive
16701,10,144,5398.3,5,1,1,511,Inactive
16705,7,270,14034.99,5,1,1,511,Inactive
16706,116,123,531.35,2,1,3,213,Inactive
16708,47,27,656.63,3,4,3,343,Consistent Buyers
16709,86,79,3029.87,3,2,1,321,Inactive
16710,21,394,2467.99,4,1,1,411,Inactive
16711,28,22,1651.03,4,4,2,442,Potential Loyalists
16712,11,438,3611.31,5,1,1,511,Inactive
16713,7,619,6910.78,5,1,1,511,Inactive
16714,220,87,1129.06,1,2,2,122,Inactive
16715,79,19,301.71999999999997,3,4,4,344,Consistent Buyers
16716,268,2,901.2,1,5,3,153,Inactive
16717,25,198,3843.08,4,1,1,411,Inactive
16718,578,44,606.0500000000001,1,3,3,133,Inactive
16719,16,196,1770.22,5,1,2,512,Inactive
16720,28,25,152.95,4,4,5,445,VIP
16721,264,37,292.47,1,3,4,134,Inactive
16722,19,225,4730.81,5,1,1,511,Inactive
16723,93,42,576.4,2,3,3,233,Potential Loyalists
16725,70,145,758.27,3,1,3,313,Inactive
16726,28,178,1358.74,4,1,2,412,Inactive
16727,425,44,256.32,1,3,4,134,Inactive
16728,48,263,1048.28,3,1,2,312,Inactive
16729,7,656,7205.33,5,1,1,511,Inactive
16730,54,82,743.11,3,2,3,323,Inactive
16732,122,28,603.75,2,4,3,243,Potential Loyalists
16734,54,52,646.76,3,3,3,333,Potential Loyalists
16735,80,116,2247.41,3,2,1,321,Inactive
16737,55,1,417.59999999999997,3,5,4,354,Consistent Buyers
16738,299,1,3.75,1,5,5,155,Inactive
16739,178,13,323.0,2,5,4,254,Potential Loyalists
16742,48,1,464.9,3,5,4,354,Consistent Buyers
16743,6,190,2213.13,5,1,1,511,Inactive
16744,13,236,1291.91,5,1,2,512,Inactive
16745,3,355,7180.7,5,1,1,511,Inactive
16746,3,444,6680.11,5,1,1,511,Inactive
16747,276,42,836.06,1,3,3,133,Inactive
16748,19,69,1515.9,5,2,2,522,Inactive
16750,46,95,623.93,3,2,3,323,Inactive
16751,91,25,1764.72,2,4,2,242,Potential Loyalists
16752,667,9,207.5,1,5,5,155,Inactive
